snapshot_date,policy_start_year,business_type_category,chengdu_branch,second_level_organization,third_level_organization,customer_category_3,insurance_type,is_new_energy_vehicle,coverage_type,is_transferred_vehicle,renewal_status,vehicle_insurance_grade,highway_risk_grade,large_truck_score,small_truck_score,terminal_source,signed_premium_yuan,matured_premium_yuan,policy_count,claim_case_count,reported_claim_payment_yuan,expense_amount_yuan,commercial_premium_before_discount_yuan,premium_plan_yuan,marginal_contribution_amount_yuan,week_number
2025-12-07,2025,10吨以上-普货,成都,四川,青羊,营业货车,交强险,False,单交,False,续保,,,C,,0110融合销售,13524.52,6223.8262191780805,2,0,0.0,346.2200000000002,6223.8262191780805,0,6064.499816939492,49
2025-12-07,2025,10吨以上-普货,成都,四川,青羊,营业货车,交强险,False,单交,False,转保,,,A,,0110融合销售,2958.49,424.185310750085,0,0,0.0,187.26999999999992,424.185310750085,0,397.3347271266256,49
2025-12-07,2025,10吨以上-普货,成都,四川,青羊,营业货车,交强险,False,单交,False,转保,,,C,,0110融合销售,3803.77,3095.12243835616,1,0,0.0,112.58999999999992,3095.12243835616,0,3003.508109589037,49
2025-12-07,2025,10吨以上-普货,成都,四川,青羊,营业货车,交强险,False,单交,True,续保,,,,,0110融合销售,4226.42,3091.65517808219,1,0,0.0,68.88999999999989,3091.65517808219,0,3041.261671232875,49
2025-12-07,2025,10吨以上-普货,成都,四川,青羊,营业货车,商业保险,False,主全,False,续保,,,A,,0110融合销售,6897.879999999999,3987.5415890411,1,0,0.0,580.1099999999998,3797.657591479094,0,3652.190328767127,49
2025-12-07,2025,10吨以上-普货,成都,四川,青羊,营业货车,商业保险,False,主全,False,续保,,,C,,0110融合销售,18661.16,9901.20580821918,1,0,0.0,2490.420000000003,9584.403041393434,0,8579.843097170926,49
2025-12-07,2025,10吨以上-普货,成都,四川,青羊,营业货车,商业保险,False,主全,False,转保,,,B,,0110融合销售,7451.299999999999,5328.1898630137,1,0,0.0,761.5200000000012,5074.467082301723,0,4783.65090410959,49
2025-12-07,2025,10吨以上-普货,成都,四川,青羊,营业货车,商业保险,False,交三,False,续保,,,A,,0110融合销售,53927.44,22677.5745753425,5,1,8915.99,7412.700000000018,24721.135605675303,0,10644.394939516234,49
2025-12-07,2025,10吨以上-普货,成都,四川,青羊,营业货车,商业保险,False,交三,False,续保,,,B,,0110融合销售,41198.2,21427.965589041098,4,2,38729.27,3790.649999999998,20930.71634489292,0,-19272.89340659708,49
2025-12-07,2025,10吨以上-普货,成都,四川,青羊,营业货车,商业保险,False,交三,False,续保,,,C,,0110融合销售,36287.5,20516.0498356164,3,2,4801.7,4175.599999999989,18957.731981445224,0,13353.56946514173,49
2025-12-07,2025,10吨以上-普货,成都,四川,青羊,营业货车,商业保险,False,交三,False,续保,,,D,,0110融合销售,28528.3,14231.8765479452,2,1,141.51,4211.369999999996,11384.141243823266,0,11989.445780226126,49
2025-12-07,2025,10吨以上-普货,成都,四川,青羊,营业货车,商业保险,False,交三,False,转保,,,A,,0110融合销售,4410.0,3177.61643835616,1,2,22395.13,515.97,3851.653693460836,0,-19589.29468493149,49
2025-12-07,2025,10吨以上-普货,成都,四川,青羊,营业货车,商业保险,False,交三,True,续保,,,,,0110融合销售,7636.36,2887.1717260274,0,0,0.0,753.6999999999999,2887.1717260274,0,2602.2111780821942,49
2025-12-07,2025,10吨以上-普货,成都,四川,青羊,营业货车,商业保险,False,交三,True,转保,,,,,0110融合销售,15126.13,6539.818027397259,1,1,0.0,2317.829999999999,6539.818027397259,0,5537.698753105542,49
2025-12-07,2025,10吨以上-牵引,成都,四川,青羊,营业货车,交强险,False,主全,False,新保,,,,,0106移动展业(App),4226.42,1435.82487671233,0,0,0.0,211.3200000000001,1435.82487671233,0,1364.0339726027407,49
2025-12-07,2025,10吨以上-牵引,成都,四川,青羊,营业货车,交强险,False,主全,False,续保,,,A,,0110融合销售,2958.49,672.752520547945,0,1,0.0,73.66999999999987,672.752520547945,0,656.0001643835615,49
2025-12-07,2025,10吨以上-牵引,成都,四川,青羊,营业货车,交强险,False,交三,False,续保,,,A,,0110融合销售,2958.49,1705.18442195635,1,0,0.0,73.0700000000001,1705.18442195635,0,1663.069077401408,49
2025-12-07,2025,10吨以上-牵引,成都,四川,青羊,营业货车,交强险,False,交三,False,续保,,,C,,0110融合销售,4226.42,3265.34367123288,1,0,0.0,73.12000000000012,3265.34367123288,0,3208.8509589041128,49
2025-12-07,2025,10吨以上-牵引,成都,四川,青羊,营业货车,交强险,False,交三,False,转保,,,B,,0110融合销售,3803.77,2016.51910044016,1,0,0.0,273.86999999999983,2016.51910044016,0,1871.3304886057049,49
2025-12-07,2025,10吨以上-牵引,成都,四川,青羊,营业货车,交强险,False,单交,False,转保,,,B,,0110融合销售,3803.77,2099.88939916637,1,0,0.0,279.1999999999999,2099.88939916637,0,1945.75570542378,49
2025-12-07,2025,10吨以上-牵引,成都,四川,青羊,营业货车,商业保险,False,主全,False,新保,,,,,0106移动展业(App),13337.04,4530.93961643836,0,0,0.0,3067.5200000000054,4530.93961643836,0,3488.8232328767135,49
2025-12-07,2025,10吨以上-牵引,成都,四川,青羊,营业货车,商业保险,False,主全,False,续保,,,A,,0110融合销售,6290.9800000000005,17.2,0,0,0.0,1446.9199999999976,17.19996131034941,0,13.24401476399544,49
2025-12-07,2025,10吨以上-牵引,成都,四川,青羊,营业货车,商业保险,False,交三,False,续保,,,A,,0110融合销售,5360.5199999999995,3098.82115068493,1,0,0.0,454.0300000000001,2295.42307458143,0,2836.3544931506835,49
2025-12-07,2025,10吨以上-牵引,成都,四川,青羊,营业货车,商业保险,False,交三,False,续保,,,C,,0110融合销售,10594.490000000002,8156.306,1,0,0.0,818.95,6041.710300106138,0,7525.826684931507,49
2025-12-07,2025,10吨以上-牵引,成都,四川,青羊,营业货车,商业保险,False,交三,False,转保,,,B,,0110融合销售,6388.31,3377.92830136986,1,0,0.0,843.2600000000017,3217.0711521329076,0,2932.040136986298,49
2025-12-07,2025,2-9吨营业货车,成都,四川,青羊,营业货车,交强险,False,主全,False,续保,,,,,0110融合销售,11874.53,6316.94909325599,3,0,0.0,290.1800000000004,6316.94909325599,0,6162.580685590085,49
2025-12-07,2025,2-9吨营业货车,成都,四川,青羊,营业货车,交强险,False,主全,False,续保,,,A,,0110融合销售,4556.6,2041.1071232876704,1,0,0.0,202.31,2041.1071232876704,0,1950.4833287671224,49
2025-12-07,2025,2-9吨营业货车,成都,四川,青羊,营业货车,交强险,False,主全,False,续保,,,B,,0110融合销售,7811.320000000001,3683.17904907999,1,0,0.0,680.6899999999998,3683.17904907999,0,3362.2213688264274,49
2025-12-07,2025,2-9吨营业货车,成都,四川,青羊,营业货车,交强险,False,主全,False,续保,,,C,,0110融合销售,3254.72,1373.22432876712,0,0,0.0,80.38999999999986,1373.22432876712,0,1339.3063561643803,49
2025-12-07,2025,2-9吨营业货车,成都,四川,青羊,营业货车,交强险,False,主全,False,续保,,,D,,0110融合销售,2278.3,2084.80054794521,1,0,0.0,148.0900000000001,2084.80054794521,0,1949.288054794525,49
2025-12-07,2025,2-9吨营业货车,成都,四川,青羊,营业货车,交强险,False,主全,False,续保,,,X,,0110融合销售,5207.549999999999,2332.69931506849,1,0,0.0,467.2399999999999,2332.69931506849,0,2123.401194460411,49
2025-12-07,2025,2-9吨营业货车,成都,四川,青羊,营业货车,交强险,False,交三,False,续保,,,,,0110融合销售,113228.19,51102.110783247306,23,4,204411.42,5703.320000000001,51102.110783247306,0,-155883.3297894768,49
2025-12-07,2025,2-9吨营业货车,成都,四川,青羊,营业货车,交强险,False,交三,False,续保,,,A,,0106移动展业(App),2603.7700000000004,92.7,0,0,0.0,130.19000000000003,92.7,0,88.0649465966656,49
2025-12-07,2025,2-9吨营业货车,成都,四川,青羊,营业货车,交强险,False,交三,False,续保,,,A,,0110融合销售,52075.48,30233.7265616229,12,3,4143.73,2791.8699999999976,30233.7265616229,0,24469.106381146452,49
2025-12-07,2025,2-9吨营业货车,成都,四川,青羊,营业货车,交强险,False,交三,False,续保,,,B,,0110融合销售,62132.13,22778.1819981369,9,3,4905.78,5737.080000000004,22778.1819981369,0,15769.13831833273,49
2025-12-07,2025,2-9吨营业货车,成都,四川,青羊,营业货车,交强险,False,交三,False,续保,,,C,,0106移动展业(App),2929.25,2150.79178082192,1,0,0.0,146.45999999999992,2150.79178082192,0,2043.2540273972625,49
2025-12-07,2025,2-9吨营业货车,成都,四川,青羊,营业货车,交强险,False,交三,False,续保,,,C,,0110融合销售,27339.62,16549.9420493606,6,0,0.0,1223.7599999999986,16549.9420493606,0,15809.143271531007,49
2025-12-07,2025,2-9吨营业货车,成都,四川,青羊,营业货车,交强险,False,交三,False,续保,,,D,,0110融合销售,12693.4,3588.77977801847,1,0,0.0,1091.61,3588.77977801847,0,3280.151050216404,49
2025-12-07,2025,2-9吨营业货车,成都,四川,青羊,营业货车,交强险,False,交三,False,续保,,,E,,0110融合销售,2929.25,1902.00616438356,1,0,0.0,72.35000000000012,1902.00616438356,0,1855.0282191780805,49
2025-12-07,2025,2-9吨营业货车,成都,四川,青羊,营业货车,交强险,False,交三,False,续保,,,X,,0110融合销售,4556.6,3376.87753424658,1,0,0.0,203.00000000000017,3376.87753424658,0,3226.435068493155,49
2025-12-07,2025,2-9吨营业货车,成都,四川,青羊,营业货车,交强险,False,交三,False,转保,,,,,0110融合销售,14191.52,5838.9298589193195,2,2,4283.02,1733.2900000000016,5838.9298589193195,0,842.76857911516,49
2025-12-07,2025,2-9吨营业货车,成都,四川,青羊,营业货车,交强险,False,交三,False,转保,,,A,,0110融合销售,5533.0199999999995,2360.6388214731,1,0,0.0,686.0299999999994,2360.6388214731,0,2067.947117720865,49
2025-12-07,2025,2-9吨营业货车,成都,四川,青羊,营业货车,交强险,False,交三,False,转保,,,B,,0110融合销售,2278.3,536.804931506849,0,0,0.0,512.1600000000011,536.804931506849,0,416.1316164383557,49
2025-12-07,2025,2-9吨营业货车,成都,四川,青羊,营业货车,交强险,False,交三,True,续保,,,,,0110融合销售,18811.34,7990.27354962693,3,0,0.0,1758.8099999999993,7990.27354962693,0,7243.204333833725,49
2025-12-07,2025,2-9吨营业货车,成都,四川,青羊,营业货车,交强险,False,交三,True,转保,,,,,0110融合销售,13018.88,3664.59415953182,1,0,0.0,1257.3,3664.59415953182,0,3310.685510187225,49
2025-12-07,2025,2-9吨营业货车,成都,四川,青羊,营业货车,交强险,False,单交,False,续保,,,,,0110融合销售,17377.36,8023.83898661508,4,0,0.0,428.0799999999997,8023.83898661508,0,7826.176914045359,49
2025-12-07,2025,2-9吨营业货车,成都,四川,青羊,营业货车,交强险,False,单交,False,续保,,,A,,0110融合销售,2278.3,149.80602739726,0,0,0.0,45.34000000000008,149.80602739726,0,146.82476712328742,49
2025-12-07,2025,2-9吨营业货车,成都,四川,青羊,营业货车,交强险,False,单交,False,续保,,,B,,0110融合销售,8136.79,3798.4661746978,1,0,0.0,187.50000000000017,3798.4661746978,0,3710.936275590678,49
2025-12-07,2025,2-9吨营业货车,成都,四川,青羊,营业货车,交强险,False,单交,False,续保,,,X,,0110融合销售,4556.6,346.16635182508395,0,0,0.0,112.53999999999984,346.16635182508395,0,337.6166522169562,49
2025-12-07,2025,2-9吨营业货车,成都,四川,青羊,营业货车,交强险,False,单交,False,转保,,,,,0110融合销售,100.0,100.0,1,0,0.0,3.7507501500300098,100.0,0,96.24924984996998,49
2025-12-07,2025,2-9吨营业货车,成都,四川,青羊,营业货车,交强险,False,单交,False,转保,,,,,0202APP,2606.6,1487.78534095049,1,0,0.0,0.0,1487.78534095049,0,1487.78534095049,49
2025-12-07,2025,2-9吨营业货车,成都,四川,青羊,营业货车,交强险,False,单交,False,转保,,,B,,0110融合销售,2278.3,932.906602837817,0,0,0.0,66.74999999999994,932.906602837817,0,905.5741550743862,49
2025-12-07,2025,2-9吨营业货车,成都,四川,青羊,营业货车,交强险,False,单交,True,续保,,,,,0110融合销售,2896.23,436.4182191780821,0,0,0.0,52.999999999999986,436.4182191780821,0,428.43191780821905,49
2025-12-07,2025,2-9吨营业货车,成都,四川,青羊,营业货车,商业保险,False,主全,False,续保,,,,,0110融合销售,19901.16,10571.2830136986,3,0,0.0,1679.8500000000004,10707.25957985125,0,9678.964688004942,49
2025-12-07,2025,2-9吨营业货车,成都,四川,青羊,营业货车,商业保险,False,主全,False,续保,,,A,,0110融合销售,5880.79,2564.3138356164404,1,0,0.0,1076.8300000000013,3419.085525522264,0,2094.7629644568083,49
2025-12-07,2025,2-9吨营业货车,成都,四川,青羊,营业货车,商业保险,False,主全,False,续保,,,B,,0110融合销售,9266.27,4509.35016438356,1,0,0.0,1420.8699999999956,6012.468110099246,0,3817.896066017373,49
2025-12-07,2025,2-9吨营业货车,成都,四川,青羊,营业货车,商业保险,False,主全,False,续保,,,C,,0110融合销售,3398.27,1433.79063013699,0,0,0.0,287.8399999999998,1911.719115363244,0,1312.3458082191814,49
2025-12-07,2025,2-9吨营业货车,成都,四川,青羊,营业货车,商业保险,False,主全,False,续保,,,D,,0110融合销售,3059.7999999999997,2799.92657534247,1,0,0.0,260.0900000000001,3733.23543378996,0,2561.926410958908,49
2025-12-07,2025,2-9吨营业货车,成都,四川,青羊,营业货车,商业保险,False,主全,False,续保,,,X,,0110融合销售,11370.89,6813.62539726027,1,0,0.0,1449.6600000000042,8260.10627529335,0,5944.965143454952,49
2025-12-07,2025,2-9吨营业货车,成都,四川,青羊,营业货车,商业保险,False,主全,True,转保,,,,,0106移动展业(App),8767.380000000001,3482.9317808219203,0,0,0.0,2717.879999999997,4097.567903242122,0,2403.2260273972634,49
2025-12-07,2025,2-9吨营业货车,成都,四川,青羊,营业货车,商业保险,False,交三,False,续保,,,,,0110融合销售,3517.1200000000003,2765.5162739726,1,0,0.0,297.90000000000003,3687.3500866755458,0,2531.2770958904084,49
2025-12-07,2025,2-9吨营业货车,成都,四川,青羊,营业货车,商业保险,False,交三,False,续保,,,,,0110融合销售,89527.40000000001,41280.9056712329,24,5,223273.96,10686.730000000038,52457.26532217413,0,-186920.68422826103,49
2025-12-07,2025,2-9吨营业货车,成都,四川,青羊,营业货车,商业保险,False,交三,False,续保,,,A,,0106移动展业(App),3289.47,108.14695890411,0,0,0.0,1019.7299999999992,144.1955109849752,0,74.6215890410962,49
2025-12-07,2025,2-9吨营业货车,成都,四川,青羊,营业货车,商业保险,False,交三,False,续保,,,A,,0110融合销售,48292.86,27855.869369863,12,3,87651.90000000001,5649.169999999983,36433.50808269776,0,-63054.53595718004,49
2025-12-07,2025,2-9吨营业货车,成都,四川,青羊,营业货车,商业保险,False,交三,False,续保,,,B,,0110融合销售,60434.88,22473.8333424658,9,3,151138.13999999998,10433.93999999999,29269.294506637107,0,-132544.3611668722,49
2025-12-07,2025,2-9吨营业货车,成都,四川,青羊,营业货车,商业保险,False,交三,False,续保,,,C,,0106移动展业(App),2098.21,1540.6035068493102,1,0,0.0,650.4500000000002,2054.1403180866087,0,1063.0128219178048,49
2025-12-07,2025,2-9吨营业货车,成都,四川,青羊,营业货车,商业保险,False,交三,False,续保,,,C,,0110融合销售,19260.870000000003,11900.9702191781,5,0,0.0,2015.739999999994,15275.159478264197,0,10655.478104356393,49
2025-12-07,2025,2-9吨营业货车,成都,四川,青羊,营业货车,商业保险,False,交三,False,续保,,,D,,0110融合销售,12522.57,3824.10542465753,2,0,0.0,2008.840000000003,4769.111563542122,0,3210.651801218488,49
2025-12-07,2025,2-9吨营业货车,成都,四川,青羊,营业货车,商业保险,False,交三,False,续保,,,E,,0110融合销售,2813.6800000000003,1773.0038356164398,1,0,0.0,238.31999999999996,2364.009869891423,0,1622.8295890410973,49
2025-12-07,2025,2-9吨营业货车,成都,四川,青羊,营业货车,商业保险,False,交三,False,续保,,,X,,0110融合销售,4477.64,3188.20019178082,1,0,0.0,378.13000000000005,4250.940306273867,0,2918.9614547412007,49
2025-12-07,2025,2-9吨营业货车,成都,四川,青羊,营业货车,商业保险,False,交三,False,转保,,,,,0110融合销售,9752.37,3908.13797260274,2,2,1854.3,1852.6899999999996,4954.699070908676,0,1311.3960697154048,49
2025-12-07,2025,2-9吨营业货车,成都,四川,青羊,营业货车,商业保险,False,交三,False,转保,,,A,,0110融合销售,6172.950000000001,2325.42654794521,1,0,0.0,1450.1599999999985,3100.569441371323,0,1779.1333554249045,49
2025-12-07,2025,2-9吨营业货车,成都,四川,青羊,营业货车,商业保险,False,交三,False,转保,,,B,,0110融合销售,2819.53,664.327616438356,0,0,0.0,563.34,885.7704516232062,0,531.5954520547945,49
2025-12-07,2025,2-9吨营业货车,成都,四川,青羊,营业货车,商业保险,False,交三,True,续保,,,,,0110融合销售,24367.519999999997,10223.0576438356,3,0,0.0,3820.189999999997,12952.770296163662,0,8620.349506922024,49
2025-12-07,2025,2-9吨营业货车,成都,四川,青羊,营业货车,商业保险,False,交三,True,转保,,,,,0110融合销售,13355.55,3801.5678630137,1,0,0.0,2713.259999999996,5068.758940893498,0,3029.2565751969846,49
2025-12-07,2025,2吨以下营业货车,成都,四川,青羊,营业货车,交强险,False,主全,False,新保,,,,,0110融合销售,3490.56,236.78827283227,0,0,0.0,172.79000000000005,236.78827283227,0,225.06675947547683,49
2025-12-07,2025,2吨以下营业货车,成都,四川,青羊,营业货车,交强险,False,主全,False,续保,,,,A,0106移动展业(App),4537.74,2820.18969722878,2,2,2000.0,226.8799999999999,2820.18969722878,0,679.1845628431015,49
2025-12-07,2025,2吨以下营业货车,成都,四川,青羊,营业货车,交强险,False,主全,False,续保,,,,A,0110融合销售,115188.77,64659.951154088594,49,9,19529.02,4088.0599999999986,64659.951154088594,0,42836.14356398776,49
2025-12-07,2025,2吨以下营业货车,成都,四川,青羊,营业货车,交强险,False,主全,False,续保,,,,B,0110融合销售,12740.58,7016.26884958107,5,1,2055.43,470.8399999999997,7016.26884958107,0,4701.54609955425,49
2025-12-07,2025,2吨以下营业货车,成都,四川,青羊,营业货车,交强险,False,主全,False,续保,,,,C,0110融合销售,1221.7,949.188348896869,1,0,0.0,29.440000000000055,949.188348896869,0,926.31521720208,49
2025-12-07,2025,2吨以下营业货车,成都,四川,青羊,营业货车,交强险,False,主全,False,续保,,,,D,0110融合销售,4712.26,2132.0219530162,1,0,0.0,105.7000000000002,2132.0219530162,0,2084.1988871340513,49
2025-12-07,2025,2吨以下营业货车,成都,四川,青羊,营业货车,交强险,False,主全,False,续保,,,,E,0110融合销售,5584.900000000001,3876.43720476454,3,4,55409.509999999995,129.31,3876.43720476454,0,-51622.82589644569,49
2025-12-07,2025,2吨以下营业货车,成都,四川,青羊,营业货车,交强险,False,主全,False,转保,,,,A,0106移动展业(App),3141.51,1464.0440999018,1,1,2141.51,157.07,1464.0440999018,0,-750.6655419174525,49
2025-12-07,2025,2吨以下营业货车,成都,四川,青羊,营业货车,交强险,False,主全,False,转保,,,,A,0110融合销售,17452.79,9776.542573449393,6,2,3908.02,1005.2600000000002,9776.542573449393,0,5305.405318994042,49
2025-12-07,2025,2吨以下营业货车,成都,四川,青羊,营业货车,交强险,False,主全,False,转保,,,,B,0110融合销售,1396.23,1037.92802188204,1,0,0.0,68.96999999999994,1037.92802188204,0,986.6571741927594,49
2025-12-07,2025,2吨以下营业货车,成都,四川,青羊,营业货车,交强险,False,主全,False,转保,,,,D,0110融合销售,1570.75,1207.3855191722,1,0,0.0,77.6,1207.3855191722,0,1147.7368696176798,49
2025-12-07,2025,2吨以下营业货车,成都,四川,青羊,营业货车,交强险,False,主全,False,转保,,,,E,0110融合销售,1221.7,694.528060168441,1,0,0.0,74.04000000000003,694.528060168441,0,652.4368286264328,49
2025-12-07,2025,2吨以下营业货车,成都,四川,青羊,营业货车,交强险,False,主全,True,续保,,,,,0110融合销售,1745.28,1104.5470684931502,1,1,0.0,43.11000000000004,1104.5470684931502,0,1077.2637534246571,49
2025-12-07,2025,2吨以下营业货车,成都,四川,青羊,营业货车,交强险,False,交三,False,续保,,,,A,0106移动展业(App),14136.79,7893.901065681091,6,1,2055.41,1127.4699999999991,7893.901065681091,0,5208.918395044866,49
2025-12-07,2025,2吨以下营业货车,成都,四川,青羊,营业货车,交强险,False,交三,False,续保,,,,A,0110融合销售,467293.35,234637.506243792,177,29,238428.93,16460.30000000001,234637.506243792,0,-12056.47555723397,49
2025-12-07,2025,2吨以下营业货车,成都,四川,青羊,营业货车,交强险,False,交三,False,续保,,,,A,0202APP,2792.4500000000003,351.450381928625,0,0,0.0,139.62999999999997,351.450381928625,0,333.8769189020018,49
2025-12-07,2025,2吨以下营业货车,成都,四川,青羊,营业货车,交强险,False,交三,False,续保,,,,B,0110融合销售,52532.990000000005,24637.6738436829,17,3,5002.09,1861.279999999999,24637.6738436829,0,18762.654098549996,49
2025-12-07,2025,2吨以下营业货车,成都,四川,青羊,营业货车,交强险,False,交三,False,续保,,,,D,0110融合销售,39792.45,20638.867698776703,14,2,3458.0,963.1999999999998,20638.867698776703,0,16681.291589050827,49
2025-12-07,2025,2吨以下营业货车,成都,四川,青羊,营业货车,交强险,False,交三,False,续保,,,,E,0110融合销售,58990.57,22153.7205289835,16,5,9473.01,2340.9400000000037,22153.7205289835,0,11801.5779738121,49
2025-12-07,2025,2吨以下营业货车,成都,四川,青羊,营业货车,交强险,False,交三,False,续保,,,,X,0110融合销售,2443.4,465.250136986301,0,0,0.0,108.98000000000006,465.250136986301,0,444.4991506849312,49
2025-12-07,2025,2吨以下营业货车,成都,四川,青羊,营业货车,交强险,False,交三,False,转保,,,,A,0110融合销售,45202.84,19691.4304427785,14,1,0.0,3096.4999999999995,19691.4304427785,0,18342.52151656803,49
2025-12-07,2025,2吨以下营业货车,成都,四川,青羊,营业货车,交强险,False,交三,False,转保,,,,B,0110融合销售,4886.78,3249.47528371345,2,2,2121.7,214.19,3249.47528371345,0,985.349164465482,49
2025-12-07,2025,2吨以下营业货车,成都,四川,青羊,营业货车,交强险,False,交三,False,转保,,,,D,0110融合销售,3316.0299999999997,1596.5721369863002,1,0,0.0,207.7099999999998,1596.5721369863002,0,1496.565804542557,49
2025-12-07,2025,2吨以下营业货车,成都,四川,青羊,营业货车,交强险,False,交三,False,转保,,,,E,0110融合销售,10471.69,3707.7488718886,2,1,1769.91,716.6000000000003,3707.7488718886,0,1684.1097372794422,49
2025-12-07,2025,2吨以下营业货车,成都,四川,青羊,营业货车,交强险,False,交三,False,转保,,,,X,0110融合销售,1221.7,643.763358581832,1,0,0.0,54.60999999999995,643.763358581832,0,614.987131183818,49
2025-12-07,2025,2吨以下营业货车,成都,四川,青羊,营业货车,交强险,False,交三,True,续保,,,,,0110融合销售,5235.84,3165.4783053685096,2,1,2000.0,125.48000000000002,3165.4783053685096,0,1089.6157469714535,49
2025-12-07,2025,2吨以下营业货车,成都,四川,青羊,营业货车,交强险,False,交三,True,转保,,,,,0110融合销售,15707.52,6584.11521550281,4,1,2383.02,1041.409999999999,6584.11521550281,0,3764.567779817434,49
2025-12-07,2025,2吨以下营业货车,成都,四川,青羊,营业货车,交强险,False,单交,False,续保,,,,A,0110融合销售,195216.04,105435.486585355,81,6,202345.39,5150.920000000004,105435.486585355,0,-99691.8969258452,49
2025-12-07,2025,2吨以下营业货车,成都,四川,青羊,营业货车,交强险,False,单交,False,续保,,,,B,0110融合销售,66146.25,29511.7449477363,21,4,7063.22,1670.0700000000038,29511.7449477363,0,21703.408181708513,49
2025-12-07,2025,2吨以下营业货车,成都,四川,青羊,营业货车,交强险,False,单交,False,续保,,,,C,0110融合销售,4014.15,2186.47022468763,2,0,0.0,146.8400000000001,2186.47022468763,0,2106.4878404236806,49
2025-12-07,2025,2吨以下营业货车,成都,四川,青羊,营业货车,交强险,False,单交,False,续保,,,,D,0110融合销售,6981.13,1996.90519886546,1,0,0.0,164.7400000000003,1996.90519886546,0,1949.7824318548044,49
2025-12-07,2025,2吨以下营业货车,成都,四川,青羊,营业货车,交强险,False,单交,False,续保,,,,E,0106移动展业(App),1221.7,274.464109589041,0,0,0.0,0.0,274.464109589041,0,274.464109589041,49
2025-12-07,2025,2吨以下营业货车,成都,四川,青羊,营业货车,交强险,False,单交,False,续保,,,,E,0110融合销售,74349.02,36111.290396308,25,5,7983.02,1707.9899999999989,36111.290396308,0,27298.700310730692,49
2025-12-07,2025,2吨以下营业货车,成都,四川,青羊,营业货车,交强险,False,单交,False,续保,,,,X,0110融合销售,4363.21,2178.85289837478,1,0,0.0,174.35999999999984,2178.85289837478,0,2091.782876221222,49
2025-12-07,2025,2吨以下营业货车,成都,四川,青羊,营业货车,交强险,False,单交,False,转保,,,,A,0110融合销售,14485.85,7923.1074138994,5,0,0.0,826.1800000000001,7923.1074138994,0,7471.224170374484,49
